03:10:11.460 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: Temperature_Termostato - value: 6 - Slot 0]
03:10:11.462 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 600 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissT31@12688a]
03:10:11.464 INFO  o.o.b.s.i.n.t.TypicalFactory[:165]- Add parameter to T31/T12 : setpoint
03:10:11.466 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: Temperature_Setpoint - Typ: 31, Node: 6, Slot: 0
03:10:11.468 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: Temperature_Setpoint - value: 6 - Slot 0]
03:10:11.470 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 600 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissT31@12688a]
03:10:11.472 INFO  o.o.b.s.i.n.t.TypicalFactory[:165]- Add parameter to T31/T12 : setasmeasured
03:10:11.474 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: setasmeasured_termostato - Typ: 31, Node: 6, Slot: 0
03:10:11.476 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: setasmeasured_termostato - value: 6 - Slot 0]
03:10:11.479 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 600 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissT31@12688a]
03:10:11.481 INFO  o.o.b.s.i.n.t.TypicalFactory[:165]- Add parameter to T31/T12 : heating
03:10:11.484 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: termostato_heating - Typ: 31, Node: 6, Slot: 0
03:10:11.486 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: termostato_heating - value: 6 - Slot 0]
03:10:11.488 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 600 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissT31@12688a]
03:10:11.490 INFO  o.o.b.s.i.n.t.TypicalFactory[:165]- Add parameter to T31/T12 : heatingcooling
03:10:11.492 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: heatingmode - Typ: 31, Node: 6, Slot: 0
03:10:11.494 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: heatingmode - value: 6 - Slot 0]
03:10:11.496 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 600 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissT31@12688a]
03:10:11.498 INFO  o.o.b.s.i.n.t.TypicalFactory[:165]- Add parameter to T31/T12 : power
03:10:11.500 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: power - Typ: 31, Node: 6, Slot: 0
03:10:11.502 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: power - value: 6 - Slot 0]
03:10:11.505 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 600 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissT31@12688a]
03:10:11.508 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: Umidita_Termostato - Typ: 53, Node: 6, Slot: 7
03:10:11.510 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: Umidita_Termostato - value: 6 - Slot 7]
03:10:11.511 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 670 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissT53@19fd6ac]
03:10:11.514 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: DisplayBright - Typ: 19, Node: 6, Slot: 9
03:10:11.516 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: DisplayBright - value: 6 - Slot 9]
03:10:11.518 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 690 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissT19@85456e]
03:10:11.521 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: powerSwitch1 - Typ: 11, Node: 5, Slot: 0
03:10:11.523 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: powerSwitch1 - value: 5 - Slot 0]
03:10:11.524 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 500 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissT11@e95805]
03:10:11.527 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: HEALTHNodo1_GF_Servizio - Typ: 98, Node: 1, Slot: 998
03:10:11.530 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: HEALTHNodo1_GF_Servizio - value: 1 - Slot 998]
03:10:11.532 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 19980 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissTServiceNODE_HEALTY@1ea3baa]
03:10:11.535 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: HEALTHNodo2_GF_Servizio - Typ: 98, Node: 2, Slot: 998
03:10:11.538 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: HEALTHNodo2_GF_Servizio - value: 2 - Slot 998]
03:10:11.540 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 29980 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissTServiceNODE_HEALTY@91a00d]
03:10:11.542 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: HEALTHNodo3_GF_Servizio - Typ: 98, Node: 3, Slot: 998
03:10:11.544 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: HEALTHNodo3_GF_Servizio - value: 3 - Slot 998]
03:10:11.546 INFO  o.o.b.s.i.n.t.SoulissTypicals[:61]- hashTableAddressToTypicals <-- [key: 39980 - value: org.openhab.binding.souliss.internal.network.typicals.SoulissTServiceNODE_HEALTY@2b36c4]
03:10:11.548 INFO  o.o.b.s.i.n.t.SoulissTypicals[:51]- Add Item: HEALTHNodo4_GF_Servizio - Typ: 98, Node: 4, Slot: 998
03:10:11.550 INFO  o.o.b.s.i.n.t.SoulissTypicals[:55]- hashTableItemToAddress <-- [key: HEALTHNodo4_GF_Servizio - value: 4 - Slot 998]
